title,imgUrl,price_amz,category_id_amz,amazon_category_name,brand,category_code,event_time,event_type,product_id,category_id_dec,price_dec,user_id,user_session,txt_dec_final,txt_amz_final,final_score,price_diff,optimization_score
Samsung Level On-Ear Wired Headphones - Retail Packaging - Black,https://m.media-amazon.com/images/I/41lXXdzh-qL._AC_UL320_.jpg,148.88,71,Headphones & Earbuds,samsung,electronics.audio.headphone,2019-12-06 05:00:15 UTC,view,4801406,2053013554658804075,159.02,582716422,af37f5f4-c6b1-4251-a406-785b059f357c,samsung electronics audio headphone,Samsung Level On-Ear Wired Headphones - Retail Packaging - Black,0.6669269,10.140000000000015,0.2051986654578096
Samsung Galaxy Buds True Wireless In-Ear Bluetooth Headphones Black SM-R170 2019 (Renewed),https://m.media-amazon.com/images/I/61+nLF4d4DL._AC_UL320_.jpg,89.66,71,Headphones & Earbuds,samsung,electronics.audio.headphone,2019-12-07 14:15:58 UTC,view,4802898,2053013554658804075,169.12,569750901,3976e3ef-a2ee-4bad-9787-f60f024a833c,samsung electronics audio headphone,Samsung Galaxy Buds True Wireless In-Ear Bluetooth Headphones Black SM-R170 2019 (Renewed),0.64369196,79.46000000000001,0.13868122073477504
SAMSUNG AKG Y500 On-Ear Foldable Wireless Bluetooth Headphones- Blue (US Version),https://m.media-amazon.com/images/I/61nykXgpydL._AC_UL320_.jpg,99.85,71,Headphones & Earbuds,samsung,electronics.audio.headphone,2019-12-24 20:09:21 UTC,view,4804440,2053013554658804075,120.72,561759776,f736dcb4-0e19-4488-b02e-416d886d667e,samsung electronics audio headphone,SAMSUNG AKG Y500 On-Ear Foldable Wireless Bluetooth Headphones- Blue (US Version),0.60124683,20.870000000000005,0.15682915566620942
Disney Lilo Bday Stitch Girls Short Sleeve Tee Shirt,https://m.media-amazon.com/images/I/51uHePy35SL._AC_UL320_.jpg,12.99,91,Girls' Clothing,disney,apparel.underwear,2019-12-31 20:46:37 UTC,view,100063837,2053013566377689091,14.23,514659498,d54dc62a-3bac-4b59-b4b6-fd06d0e7f9f2,disney apparel underwear,Disney Lilo Bday Stitch Girls Short Sleeve Tee Shirt,0.6339233,1.2400000000000002,0.48392751714285714
"Disney Little, Big Encanto Effortless Isabella Girls Short Sleeve Tee Shirt",https://m.media-amazon.com/images/I/61DLoSh3YYL._AC_UL320_.jpg,12.99,91,Girls' Clothing,disney,apparel.underwear,2019-12-31 19:49:57 UTC,view,100063841,2053013566377689091,14.23,595374204,4d2b7ef7-0294-4e20-b5f5-f6d82669ca25,disney apparel underwear,"Disney Little, Big Encanto Effortless Isabella Girls Short Sleeve Tee Shirt",0.60663646,1.2400000000000002,0.4784701491428572
Kids' Little Girls 4 Lil Bo Peep Short Sleeve T-Shirt-Disney,https://m.media-amazon.com/images/I/51JxLkcpVhL._AC_UL320_.jpg,15.02,91,Girls' Clothing,disney,apparel.underwear,2019-12-25 16:40:51 UTC,view,100056816,2053013560010736293,15.29,581308447,f3dda7c6-bee2-46ea-b70b-d7bd018bc5f1,disney apparel underwear,Kids' Little Girls 4 Lil Bo Peep Short Sleeve T-Shirt-Disney,0.60885745,0.2699999999999996,0.7516927498425199
Disney Girls' Minnie Mouse Shirt Leopard Bow Kids Short Sleeve T-Shirt,https://m.media-amazon.com/images/I/61ikMyYqLfL._AC_UL320_.jpg,15.95,91,Girls' Clothing,disney,apparel.underwear,2019-12-31 10:43:22 UTC,view,100063863,2053013566377689091,16.29,518673044,e2e28903-d6e0-4c25-8922-8850f9bedf75,disney apparel underwear,Disney Girls' Minnie Mouse Shirt Leopard Bow Kids Short Sleeve T-Shirt,0.64064854,0.33999999999999986,0.7251446333731344
Disney Lilo Springy Stitch Girls Short Sleeve Tee Shirt,https://m.media-amazon.com/images/I/71rvCercsHL._AC_UL320_.jpg,12.99,91,Girls' Clothing,disney,apparel.underwear,2019-12-31 19:49:44 UTC,view,100063835,2053013566377689091,14.23,595374204,4d2b7ef7-0294-4e20-b5f5-f6d82669ca25,disney apparel underwear,Disney Lilo Springy Stitch Girls Short Sleeve Tee Shirt,0.64992464,1.2400000000000002,0.48712778514285715
Disney Princess Girls' Short Sleeve T-Shirt and Leggings Set Featuring Ariel the Little Mermaid,https://m.media-amazon.com/images/I/81MsQCLKY9L._AC_UL320_.jpg,11.99,91,Girls' Clothing,disney,apparel.underwear,2019-12-31 18:38:42 UTC,view,100063897,2053013566377689091,12.33,547128516,c8034c48-224f-4254-a6bc-7f9c3508dc83,disney apparel underwear,Disney Princess Girls' Short Sleeve T-Shirt and Leggings Set Featuring Ariel the Little Mermaid,0.6337285,0.33999999999999986,0.7237606253731343
"Disney | Marvel | Star Wars | Frozen |Princess Girls and Toddlers' Short-Sleeve T-Shirts, Pack of 2",https://m.media-amazon.com/images/I/71FVWT41EmL._AC_UL320_.jpg,14.32,91,Girls' Clothing,disney,apparel.underwear,2019-12-31 10:04:11 UTC,view,100063853,2053013566377689091,14.23,595215679,4c40956d-68ae-407a-b141-6e72dcc708aa,disney apparel underwear,"Disney | Marvel | Star Wars | Frozen |Princess Girls and Toddlers' Short-Sleeve T-Shirts, Pack of 2",0.61082757,0.08999999999999986,0.8561104681284405
Amazon Essentials Disney | Marvel | Star Wars | Frozen | Princess Girls and Toddlers' Bike Shorts (Previously Spotted Zebra),https://m.media-amazon.com/images/I/81-u5KgpjkL._AC_UL320_.jpg,15.68,91,Girls' Clothing,disney,apparel.underwear,2019-12-31 18:38:27 UTC,view,100063859,2053013566377689091,16.29,547128516,c8034c48-224f-4254-a6bc-7f9c3508dc83,disney apparel underwear,Amazon Essentials Disney | Marvel | Star Wars | Frozen | Princess Girls and Toddlers' Bike Shorts (Previously Spotted Zebra),0.61186075,0.6099999999999994,0.6192665599378884
Disney Mickey Mouse Wash Adult T-Shirt,https://m.media-amazon.com/images/I/91fwEQ9P8+L._AC_UL320_.jpg,12.99,110,Men's Clothing,disney,apparel.underwear,2019-12-31 12:40:04 UTC,view,100063830,2053013566377689091,14.23,550068146,022bdb46-fdb3-4a3e-a2a1-4bcf4e346645,disney apparel underwear,Disney Mickey Mouse Wash Adult T-Shirt,0.64562005,1.2400000000000002,0.48626686714285716
"Hatchimals CollEGGtibles, Coral Castle Fold Open Playset with Exclusive Mermal Character (Amazon Exclusive Set), Girl Toys, Girls Gifts for Ages 5 and up",https://m.media-amazon.com/images/I/81lj2p-wl6L._AC_UL320_.jpg,39.99,217,Toy Figures & Playsets,hatchimals,kids.toys,2019-12-05 07:56:51 UTC,view,10504400,2053013553098522884,76.94,582315743,5f7ef400-d659-468a-b5a8-9de61c8ab522,hatchimals kids toys,"Hatchimals CollEGGtibles, Coral Castle Fold Open Playset with Exclusive Mermal Character (Amazon Exclusive Set), Girl Toys, Girls Gifts for Ages 5 and up",0.66603684,36.949999999999996,0.15428773690645586
Hasbro Toys Flufferpuff Doll,https://m.media-amazon.com/images/I/81rUk4-Dw8L._AC_UL320_.jpg,29.95,222,Kids' Electronics,hasbro,kids.toys,2019-12-02 02:13:31 UTC,view,10503074,2053013553098522884,58.82,580598868,5ce3b092-b4e9-4c68-a9e0-b90cc6dfbd4d,hasbro kids toys,Hasbro Toys Flufferpuff Doll,0.66595316,28.87,0.15997335714228322
"Harley-Davidson Men's Bar & Shield Long Sleeve Crew-Neck Shirt, Safety Orange",https://m.media-amazon.com/images/I/51AlJq1zrXL._AC_UL320_.jpg,39.95,110,Men's Clothing,harley-davidson,apparel.costume,2019-12-04 13:55:49 UTC,view,39800210,2232732119400973272,59.2,521780116,74efe0ea-d72d-4dcb-b5c1-8cb896d8887e,harley-davidson apparel costume,"Harley-Davidson Men's Bar & Shield Long Sleeve Crew-Neck Shirt, Safety Orange",0.6597161,19.25,0.17144939283950617
"SAMSUNG Galaxy Tab A7 10.4"" 2020 (64GB, 3GB) Wi-Fi Only Android 10 One UI Tablet, Snapdragon 662, 7040mAh Battery, SM-T500 (64GB SD Bundle, Dark Gray)",https://m.media-amazon.com/images/I/51JlOJeLp5L._AC_UL320_.jpg,319.0,57,Computers & Tablets,samsung,electronics.tablet,2019-12-01 02:38:06 UTC,view,1201151,2172371436436455782,514.56,552319131,bc3b5ba6-578d-4ab9-bc82-c3a47be4ab92,samsung electronics tablet,"SAMSUNG Galaxy Tab A7 10.4"" 2020 (64GB, 3GB) Wi-Fi Only Android 10 One UI Tablet, Snapdragon 662, 7040mAh Battery, SM-T500 (64GB SD Bundle, Dark Gray)",0.6379173,195.55999999999995,0.13165346407000408
"Samsung Galaxy Tab Active3 Enterprise Edition 8” Rugged Multi Purpose Tablet |128GB & WiFi | Biometric Security (SM-T570NZKEN20), Black",https://m.media-amazon.com/images/I/7178dKrh3RL._AC_UL320_.jpg,437.99,57,Computers & Tablets,samsung,electronics.tablet,2019-12-01 06:46:18 UTC,view,1201346,2172371436436455782,643.26,562142355,9f6e70b1-8654-4085-a786-5ba06ae1de2a,samsung electronics tablet,"Samsung Galaxy Tab Active3 Enterprise Edition 8” Rugged Multi Purpose Tablet |128GB & WiFi | Biometric Security (SM-T570NZKEN20), Black",0.66515994,205.26999999999998,0.13691039979037187
Nike Academy - Team,https://m.media-amazon.com/images/I/81XjXJIellS._AC_UL320_.jpg,31.99,198,Sports & Fitness,nike,sport.trainer,2019-12-02 07:55:28 UTC,view,28714008,2232732099125707261,53.33,518672210,7aa041b6-92d7-423f-a3d9-3f96474572a8,nike sport trainer,Nike Academy - Team,0.6651052,21.34,0.16883124590868398
"Paw Patrol Backpack for Kids - School Supplies Bundle with 16"" Paw Patrol Backpack Plus Stickers, Water Bottle, Paint Poster, and More (Paw Patrol Travel Bag)",https://m.media-amazon.com/images/I/81sKGTriLSL._AC_UL320_.jpg,22.95,107,Backpacks,patrol,accessories.bag,2019-12-21 10:45:44 UTC,view,100051606,2053013556126810558,20.64,558994472,96b35fac-aad7-4980-8f1b-33fe57a39993,patrol accessories bag,"Paw Patrol Backpack for Kids - School Supplies Bundle with 16"" Paw Patrol Backpack Plus Stickers, Water Bottle, Paint Poster, and More (Paw Patrol Travel Bag)",0.63386464,2.3099999999999987,0.3684647709003022
"Dell Inspiron 5410 All-in-One Desktop, 23.8"" FHD IPS Touchscreen, 12th Gen Intel Core i5-1235U Processor, 32GB RAM, 1TB SSD, Dual Screen Support, Webcam, Microphone Input, WiFi6, Windows 11",https://m.media-amazon.com/images/I/71gH0R5eKCL._AC_UL320_.jpg,899.99,57,Computers & Tablets,dell,computers.desktop,2019-12-02 22:59:00 UTC,view,1480470,2053013561092866779,1763.77,581126052,c6860d5b-5ab8-4e8a-b369-6b6c91e9c185,dell computers desktop,"Dell Inspiron 5410 All-in-One Desktop, 23.8"" FHD IPS Touchscreen, 12th Gen Intel Core i5-1235U Processor, 32GB RAM, 1TB SSD, Dual Screen Support, Webcam, Microphone Input, WiFi6, Windows 11",0.664477,863.78,0.13382049077453226
"Milwaukee 2904-20 12V 1/2"" Hammer Drill/Driver (Bare Tool)",https://m.media-amazon.com/images/I/61I0+HVW7xL._AC_UL320_.jpg,100.98,146,Industrial Power & Hand Tools,hammer,construction.tools.drill,2019-12-27 03:02:37 UTC,view,12400154,2053013556252639687,98.77,593180282,64abaa29-a6af-4ac3-9790-d09d18c444c1,hammer construction tools drill,"Milwaukee 2904-20 12V 1/2"" Hammer Drill/Driver (Bare Tool)",0.62817717,2.210000000000008,0.3748566178006224
Icon Pro Audio HP-200 Over Ear Headphones (ICOH-HP200),https://m.media-amazon.com/images/I/51I8sF5gBWL._AC_UL320_.jpg,20.99,71,Headphones & Earbuds,hp,electronics.audio.headphone,2019-12-30 07:08:33 UTC,view,4802886,2053013554658804075,24.95,594495852,7b72274a-7bab-4b9e-a74d-97c6914461bc,hp electronics audio headphone,Icon Pro Audio HP-200 Over Ear Headphones (ICOH-HP200),0.6643826,3.960000000000001,0.2941668425806452
Icon Pro Audio HP-200 Over Ear Headphones (ICOH-HP200),https://m.media-amazon.com/images/I/51I8sF5gBWL._AC_UL320_.jpg,20.99,71,Headphones & Earbuds,hp,electronics.audio.headphone,2019-12-05 09:05:59 UTC,view,4804468,2053013554658804075,38.94,524426752,8141154c-3007-481e-835c-5ec43a7bed14,hp electronics audio headphone,Icon Pro Audio HP-200 Over Ear Headphones (ICOH-HP200),0.6643826,17.95,0.17509287883905017
"Graco® DreamMore™ Bedside Bassinet Deluxe with Calming Motion, Maison",https://m.media-amazon.com/images/I/81FAmK7ZrtL._AC_UL320_.jpg,216.99,41,"Nursery Furniture, Bedding & Décor",graco,furniture.bedroom.bed,2019-12-01 11:27:00 UTC,view,7101526,2053013555464110485,153.93,524008170,0ce851bb-be31-4772-b5d1-55553ee55d73,graco furniture bedroom bed,"Graco® DreamMore™ Bedside Bassinet Deluxe with Calming Motion, Maison",0.66432333,63.06,0.14535295822603808
"Acer Spin 5 Convertible Laptop, 13.5"" 2256 x 1504 IPS Touch | 10th Gen Intel Core i5-1035G4 | 8GB LPDDR4 | 256GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Active Stylus | Windows 10 Pro | SP513-54N-58XD",https://m.media-amazon.com/images/I/61LHj2XV1wL._AC_UL320_.jpg,805.0,57,Computers & Tablets,acer,computers.notebook,2019-12-01 15:22:47 UTC,view,1305881,2053013558920217191,1594.39,513179707,237fad76-a0f7-4b49-9ef7-9fcf1e1aefd2,acer computers notebook,"Acer Spin 5 Convertible Laptop, 13.5"" 2256 x 1504 IPS Touch | 10th Gen Intel Core i5-1035G4 | 8GB LPDDR4 | 256GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Active Stylus | Windows 10 Pro | SP513-54N-58XD",0.6640833,789.3900000000001,0.13382881855463757
"Acer 2023 Newest Swift Edge 16"" 4K OLED Laptop, Ultra Thin and Light, AMD Ryzen 7 6800U(Up to 4.7GHz), 16GB LPDDR5 RAM, 1TB NVMe SSD, Backlit Keys, Fingerprint, WiFi 6, HDMI, Win 11, CUE Accessories",https://m.media-amazon.com/images/I/51R81i+jpZL._AC_UL320_.jpg,1078.99,57,Computers & Tablets,acer,computers.notebook,2019-12-01 13:16:02 UTC,view,1306570,2053013558920217191,1544.18,212374307,c283f346-a92f-4df4-a985-4730f8140091,acer computers notebook,"Acer 2023 Newest Swift Edge 16"" 4K OLED Laptop, Ultra Thin and Light, AMD Ryzen 7 6800U(Up to 4.7GHz), 16GB LPDDR5 RAM, 1TB NVMe SSD, Backlit Keys, Fingerprint, WiFi 6, HDMI, Win 11, CUE Accessories",0.6571032,465.19000000000005,0.1331366785250649
"acer Aspire TC-1780-UR12 Desktop | 13th Gen Intel Core i7-13700 16-Core Processor | 16GB 3200MHz DDR4 | 512GB M.2 PCIe Gen 4 SSD | 1TB HDD | SD Card Reader | Intel Wi-Fi 6E AX211 | Win 11 Pro,Black",https://m.media-amazon.com/images/I/61-Ky1lRL9L._AC_UL320_.jpg,966.99,57,Computers & Tablets,acer,computers.notebook,2019-12-01 04:37:45 UTC,view,1306558,2053013558920217191,1544.42,568514963,9a3e10fe-37e3-49e2-99b1-1d167485b683,acer computers notebook,"acer Aspire TC-1780-UR12 Desktop | 13th Gen Intel Core i7-13700 16-Core Processor | 16GB 3200MHz DDR4 | 512GB M.2 PCIe Gen 4 SSD | 1TB HDD | SD Card Reader | Intel Wi-Fi 6E AX211 | Win 11 Pro,Black",0.6129804,577.4300000000001,0.12397913412928098
"Dell OptiPlex 9020 Desktop Computers with 24 inch Monitor Intel i7-4790, 32GB Ram New 512GB M.2 NVMe SSD+128GB SSD, Refurbished Desktop",https://m.media-amazon.com/images/I/71n+cTSw1tL._AC_UL320_.jpg,366.0,57,Computers & Tablets,dell,computers.desktop,2019-12-01 01:01:22 UTC,view,1480619,2053013561092866779,379.93,569145642,806486b8-3df4-4e63-9efb-fcd30c4d180a,dell computers desktop,"Dell OptiPlex 9020 Desktop Computers with 24 inch Monitor Intel i7-4790, 32GB Ram New 512GB M.2 NVMe SSD+128GB SSD, Refurbished Desktop",0.6276748,13.930000000000007,0.17911834914936367
"Targus Work-In Case Business Laptop Shoulder Bag for Macbook/Notebook Compact Design with Front Pocket, Carrying Shoulder Strap, Protective Sleeve for 11.6-Inch Laptop, Black (TKC001)",https://m.media-amazon.com/images/I/91mEPm+hTNL._AC_UL320_.jpg,34.99,109,Laptop Bags,targus,accessories.bag,2019-12-01 09:21:49 UTC,view,18301059,2053013558945383017,42.78,514480757,9c3d1187-4949-4a45-8337-4b1f3d6bf775,targus accessories bag,"Targus Work-In Case Business Laptop Shoulder Bag for Macbook/Notebook Compact Design with Front Pocket, Carrying Shoulder Strap, Protective Sleeve for 11.6-Inch Laptop, Black (TKC001)",0.66385335,7.789999999999999,0.22378318422070537
"Targus Classic Commuter Laptop Bag for 15.6-inch Laptops, TSA Checkpoint-Friendly Design, Briefcase for Women/Men, Computer Bag & Laptop Case Carrying for Mac/PC/Dell/Lenovo/HP, Black (TBT936GL",https://m.media-amazon.com/images/I/91ZyLArICML._AC_UL320_.jpg,39.99,65,Laptop Accessories,targus,accessories.bag,2019-12-01 10:59:53 UTC,view,18301058,2053013558945383017,42.76,512401818,9f72699d-063d-4750-a0a0-6f1f60626b1f,targus accessories bag,"Targus Classic Commuter Laptop Bag for 15.6-inch Laptops, TSA Checkpoint-Friendly Design, Briefcase for Women/Men, Computer Bag & Laptop Case Carrying for Mac/PC/Dell/Lenovo/HP, Black (TBT936GL",0.6063174,2.769999999999996,0.3334650715119366
BOSCH BL21A 21-Piece Black Oxide Metal Drill Bit Set,https://m.media-amazon.com/images/I/81ll4baumWL._AC_UL320_.jpg,26.49,153,Cutting Tools,bosch,construction.tools.drill,2019-12-01 04:50:55 UTC,view,12300632,2053013556311359947,47.1,448786496,0b7c25a3-9a03-4cb3-87e0-892ca4c9746d,bosch construction tools drill,BOSCH BL21A 21-Piece Black Oxide Metal Drill Bit Set,0.6638093,20.610000000000003,0.16978175819527996
Bosch HS1909-12 SDS-max® 1-3/4 in. Square x 12-1/2 in. 25-Tooth Bushing Tool,https://m.media-amazon.com/images/I/61lq8cxOmZL._AC_UL320_.jpg,47.0,153,Cutting Tools,bosch,construction.tools.drill,2019-12-01 03:05:46 UTC,view,12300108,2053013551932506308,46.33,538917432,0f269f7f-8586-4bad-aabd-e45baa36fd38,bosch construction tools drill,Bosch HS1909-12 SDS-max® 1-3/4 in. Square x 12-1/2 in. 25-Tooth Bushing Tool,0.60721093,0.6700000000000017,0.6004841021676642
Bosch IMSDC2 3/16 In. to 7/8 In. High-Speed Steel Turbo Impact Step Drill Bit,https://m.media-amazon.com/images/I/71RBzjWWWKL._AC_UL320_.jpg,47.39,153,Cutting Tools,bosch,construction.tools.drill,2019-12-19 09:20:56 UTC,view,100049664,2053013558282682943,46.31,554765938,3e108ccd-5def-d175-5904-eefa5b780b51,bosch construction tools drill,Bosch IMSDC2 3/16 In. to 7/8 In. High-Speed Steel Turbo Impact Step Drill Bit,0.6003714,1.0799999999999983,0.504689664615385
"Dell OptiPlex 7000 7400 All-in-One Desktop Computer - 23.8"" FHD Display - DVD-RW - 3.0 GHz Intel Core i5 6-Core (12th Gen) - 16GB - 256GB - Windows 11 Pro",https://m.media-amazon.com/images/I/518P4qLRU8L._AC_UL320_.jpg,1425.0,57,Computers & Tablets,dell,computers.desktop,2019-12-07 12:19:59 UTC,view,1480221,2053013561092866779,2033.26,554062693,56dc1659-5434-41a7-8ed6-67a733481b2f,dell computers desktop,"Dell OptiPlex 7000 7400 All-in-One Desktop Computer - 23.8"" FHD Display - DVD-RW - 3.0 GHz Intel Core i5 6-Core (12th Gen) - 16GB - 256GB - Windows 11 Pro",0.66374743,608.26,0.13406255431237896
"Dell Latitude 7440 Laptop - 14 ""QHD+ (2560 x 1600) Touch Display - Intel Core i7-1365U 10-Core (13th Gen) - 32GB RAM - 512GB SSD - 4 Years ProSupport - Win11 pro",https://m.media-amazon.com/images/I/21CBe2e7mEL._AC_UL320_.jpg,1950.0,57,Computers & Tablets,dell,computers.desktop,2019-12-24 14:33:42 UTC,view,1480471,2053013561092866779,1930.29,582799576,c9c7650b-4ee1-4fc3-aaaf-504de1ca3243,dell computers desktop,"Dell Latitude 7440 Laptop - 14 ""QHD+ (2560 x 1600) Touch Display - Intel Core i7-1365U 10-Core (13th Gen) - 32GB RAM - 512GB SSD - 4 Years ProSupport - Win11 pro",0.60271597,19.710000000000036,0.15917187579623365
"Robocar Poli Toys, School B Carrying Case, 2-in-1 School Bus Toy Car Transporter Carrier (Die-cast Vehicle Storage & Transport Toys), Kids for Ages 3 and up - [Diecast not Included, Only Carrier]",https://m.media-amazon.com/images/I/61mZI-ePD7L._AC_UL320_.jpg,49.99,233,Toy Vehicle Playsets,poli,kids.toys,2019-12-09 14:47:04 UTC,view,10503603,2053013553098522884,56.11,584351484,b131354d-4dfa-464e-9f53-76ae0a5b1914,poli kids toys,"Robocar Poli Toys, School B Carrying Case, 2-in-1 School Bus Toy Car Transporter Carrier (Die-cast Vehicle Storage & Transport Toys), Kids for Ages 3 and up - [Diecast not Included, Only Carrier]",0.6636214,6.119999999999997,0.2450838305617978
"Apple iPad Pro Tablet (32GB, Wi-Fi, 9.7in) Silver (Renewed)",https://m.media-amazon.com/images/I/91xKRosDu2L._AC_UL320_.jpg,171.0,57,Computers & Tablets,apple,electronics.tablet,2019-12-01 00:42:08 UTC,view,1201291,2172371436436455782,334.35,579980718,b56e2f64-af79-47b3-96b8-904112c7b1ad,apple electronics tablet,"Apple iPad Pro Tablet (32GB, Wi-Fi, 9.7in) Silver (Renewed)",0.6635978,163.35000000000002,0.13758722048068148
Sense Ride 4 Running Shoes for Women,https://m.media-amazon.com/images/I/51GXBinlYBL._AC_UL320_.jpg,122.0,122,Women's Shoes,ride,apparel.shoes,2019-12-08 14:44:32 UTC,view,20400121,2172371118332051820,179.93,583847219,f5564792-a50a-4f5c-97c5-46262484fc73,ride apparel shoes,Sense Ride 4 Running Shoes for Women,0.6634647,57.93000000000001,0.14626836847446123
Sense Ride 4 Running Shoes for Women,https://m.media-amazon.com/images/I/51GXBinlYBL._AC_UL320_.jpg,122.0,122,Women's Shoes,ride,apparel.shoes,2019-12-27 12:29:25 UTC,view,20400342,2172371118332051820,169.63,578265351,623c23c9-f71e-4eae-b9bd-7edd11371682,ride apparel shoes,Sense Ride 4 Running Shoes for Women,0.6634647,47.629999999999995,0.14914369056549456
